Species	TE	location	chr	length	len_proportion
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	226	0.941666667
Dsim	IGS	Y_Contig_69	Y	121	0.504166667
Dsim	IGS	Y_Contig_69	Y	192	0.8
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	226	0.941666667
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	229	0.954166667
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	235	0.979166667
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	232	0.966666667
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	234	0.975
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	233	0.970833333
Dsim	IGS	Y_Contig_69	Y	231	0.9625
Dsim	IGS	Y_Contig_69	Y	224	0.933333333
Dsim	IGS	Y_Contig_69	Y	230	0.958333333
Dsim	IGS	Y_Contig_69	Y	229	0.954166667
Dsim	IGS	Y_Contig_69	Y	178	0.741666667
Dsim	IGS	Y_Contig_69	Y	51	0.2125
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	218	0.908333333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	230	0.958333333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	223	0.929166667
Dsim	IGS	Y_scaffold2	Y	225	0.9375
Dsim	IGS	Y_scaffold2	Y	203	0.845833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	225	0.9375
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	219	0.9125
Dsim	IGS	Y_scaffold2	Y	73	0.304166667
Dsim	IGS	Y_scaffold2	Y	238	0.991666667
Dsim	IGS	Y_scaffold2	Y	235	0.979166667
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	35	0.145833333
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	236	0.983333333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	237	0.9875
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	236	0.983333333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	216	0.9
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	225	0.9375
Dsim	IGS	Y_scaffold2	Y	237	0.9875
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	204	0.85
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	229	0.954166667
Dsim	IGS	Y_scaffold2	Y	229	0.954166667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	228	0.95
Dsim	IGS	Y_scaffold2	Y	231	0.9625
Dsim	IGS	Y_scaffold2	Y	201	0.8375
Dsim	IGS	Y_scaffold2	Y	232	0.966666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	355	1.479166667
Dsim	IGS	Y_scaffold2	Y	82	0.341666667
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	234	0.975
Dsim	IGS	Y_scaffold2	Y	233	0.970833333
Dsim	IGS	Y_scaffold2	Y	72	0.3
Dsim	IGS	Y_scaffold3	Y	169	0.704166667
Dsim	IGS	Y_scaffold3	Y	233	0.970833333
Dsim	IGS	Y_scaffold3	Y	233	0.970833333
Dsim	IGS	Y_scaffold3	Y	202	0.841666667
Dmau	ITS1	Contig10	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	686	1
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig102	U	687	1.001457726
Dmau	ITS1	Contig11	U	687	1.001457726
Dmau	ITS1	Contig11	U	677	0.986880466
Dmau	ITS1	Contig113	U	696	1.014577259
Dmau	ITS1	Contig113	U	685	0.998542274
Dmau	ITS1	Contig113	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig114	U	687	1.001457726
Dmau	ITS1	Contig116	U	687	1.001457726
Dmau	ITS1	Contig116	U	687	1.001457726
Dmau	ITS1	Contig116	U	73	0.106413994
Dmau	ITS1	Contig119	U	687	1.001457726
Dmau	ITS1	Contig121	U	686	1
Dmau	ITS1	Contig121	U	205	0.298833819
Dmau	ITS1	Contig14	U	687	1.001457726
Dmau	ITS1	Contig147	U	687	1.001457726
Dmau	ITS1	Contig147	U	687	1.001457726
Dmau	ITS1	Contig147	U	687	1.001457726
Dmau	ITS1	Contig147	U	686	1
Dmau	ITS1	Contig147	U	689	1.004373178
Dmau	ITS1	Contig147	U	687	1.001457726
Dmau	ITS1	Contig32	U	687	1.001457726
Dmau	ITS1	Contig32	U	681	0.99271137
Dmau	ITS1	Contig32	U	687	1.001457726
Dmau	ITS1	Contig32	U	685	0.998542274
Dmau	ITS1	Contig39	U	677	0.986880466
Dmau	ITS1	Contig39	U	687	1.001457726
Dmau	ITS1	Contig39	U	684	0.997084548
Dmau	ITS1	Contig39	U	687	1.001457726
Dmau	ITS1	Contig39	U	684	0.997084548
Dmau	ITS1	Contig43	U	687	1.001457726
Dmau	ITS1	Contig43	U	687	1.001457726
Dmau	ITS1	Contig48	U	685	0.998542274
Dmau	ITS1	Contig48	U	687	1.001457726
Dmau	ITS1	Contig48	U	687	1.001457726
Dmau	ITS1	Contig48	U	442	0.644314869
Dmau	ITS1	Contig48	U	685	0.998542274
Dmau	ITS1	Contig48	U	687	1.001457726
Dmau	ITS1	Contig48	U	111	0.16180758
Dmau	ITS1	Contig48	U	687	1.001457726
Dmau	ITS1	Contig48	U	688	1.002915452
Dmau	ITS1	Contig48	U	671	0.978134111
Dmau	ITS1	Contig48	U	686	1
Dmau	ITS1	Contig49	U	687	1.001457726
Dmau	ITS1	Contig49	U	687	1.001457726
Dmau	ITS1	Contig49	U	687	1.001457726
Dmau	ITS1	Contig49	U	685	0.998542274
Dmau	ITS1	Contig49	U	679	0.989795918
Dmau	ITS1	Contig5	U	685	0.998542274
Dmau	ITS1	Contig5	U	685	0.998542274
Dmau	ITS1	Contig5	U	687	1.001457726
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig52	U	686	1
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig52	U	687	1.001457726
Dmau	ITS1	Contig53	U	687	1.001457726
Dmau	ITS1	Contig53	U	687	1.001457726
Dmau	ITS1	Contig53	U	687	1.001457726
Dmau	ITS1	Contig53	U	687	1.001457726
Dmau	ITS1	Contig54	U	687	1.001457726
Dmau	ITS1	Contig55	U	72	0.104956268
Dmau	ITS1	Contig55	U	687	1.001457726
Dmau	ITS1	Contig55	U	687	1.001457726
Dmau	ITS1	Contig55	U	687	1.001457726
Dmau	ITS1	Contig55	U	687	1.001457726
Dmau	ITS1	Contig55	U	687	1.001457726
Dmau	ITS1	Contig55	U	679	0.989795918
Dmau	ITS1	Contig56	U	686	1
Dmau	ITS1	Contig56	U	687	1.001457726
Dmau	ITS1	Contig57	U	687	1.001457726
Dmau	ITS1	Contig57	U	687	1.001457726
Dmau	ITS1	Contig57	U	685	0.998542274
Dmau	ITS1	Contig57	U	687	1.001457726
Dmau	ITS1	Contig57	U	687	1.001457726
Dmau	ITS1	Contig62	U	687	1.001457726
Dmau	ITS1	Contig62	U	687	1.001457726
Dmau	ITS1	Contig62	U	687	1.001457726
Dmau	ITS1	Contig62	U	687	1.001457726
Dmau	ITS1	Contig62	U	687	1.001457726
Dmau	ITS1	Contig63	U	687	1.001457726
Dmau	ITS1	Contig63	U	687	1.001457726
Dmau	ITS1	Contig65	U	687	1.001457726
Dmau	ITS1	Contig65	U	687	1.001457726
Dmau	ITS1	Contig65	U	687	1.001457726
Dmau	ITS1	Contig65	U	687	1.001457726
Dmau	ITS1	Contig65	U	687	1.001457726
Dmau	ITS1	Contig65	U	687	1.001457726
Dmau	ITS1	Contig66	U	687	1.001457726
Dmau	ITS1	Contig66	U	687	1.001457726
Dmau	ITS1	Contig66	U	687	1.001457726
Dmau	ITS1	Contig67	U	678	0.988338192
Dmau	ITS1	Contig67	U	687	1.001457726
Dmau	ITS1	Contig67	U	687	1.001457726
Dmau	ITS1	Contig67	U	686	1
Dmau	ITS1	Contig67	U	687	1.001457726
Dmau	ITS1	Contig68	U	686	1
Dmau	ITS1	Contig68	U	687	1.001457726
Dmau	ITS1	Contig69	U	687	1.001457726
Dmau	ITS1	Contig69	U	687	1.001457726
Dmau	ITS1	Contig69	U	687	1.001457726
Dmau	ITS1	Contig69	U	687	1.001457726
Dmau	ITS1	Contig69	U	687	1.001457726
Dmau	ITS1	Contig70	U	686	1
Dmau	ITS1	Contig74	U	687	1.001457726
Dmau	ITS1	Contig74	U	687	1.001457726
Dmau	ITS1	Contig75	U	685	0.998542274
Dmau	ITS1	Contig75	U	687	1.001457726
Dmau	ITS1	Contig75	U	687	1.001457726
Dmau	ITS1	Contig75	U	687	1.001457726
Dmau	ITS1	Contig75	U	690	1.005830904
Dmau	ITS1	Contig79	U	687	1.001457726
Dmau	ITS1	Contig79	U	687	1.001457726
Dmau	ITS1	Contig79	U	685	0.998542274
Dmau	ITS1	Contig84	U	683	0.995626822
Dmau	ITS1	Contig84	U	683	0.995626822
Dmau	ITS1	Contig84	U	687	1.001457726
Dmau	ITS1	Y_Contig100	Y	687	1.001457726
Dmau	ITS1	Y_Contig106	Y	687	1.001457726
Dmau	ITS1	Y_Contig106	Y	683	0.995626822
Dmau	ITS1	Y_Contig106	Y	683	0.995626822
Dmau	ITS1	Y_Contig108	Y	681	0.99271137
Dmau	ITS1	Y_Contig108	Y	687	1.001457726
Dmau	ITS1	Y_Contig108	Y	687	1.001457726
Dmau	ITS1	Y_Contig108	Y	687	1.001457726
Dmau	ITS1	Y_Contig108	Y	691	1.00728863
Dmau	ITS1	Y_Contig117	Y	687	1.001457726
Dmau	ITS1	Y_Contig117	Y	687	1.001457726
Dmau	ITS1	Y_Contig117	Y	687	1.001457726
Dmau	ITS1	Y_Contig117	Y	581	0.846938776
Dmau	ITS1	Y_Contig118	Y	312	0.454810496
Dmau	ITS1	Y_Contig118	Y	574	0.836734694
Dmau	ITS1	Y_Contig122	Y	687	1.001457726
Dmau	ITS1	Y_Contig15	Y	692	1.008746356
Dmau	ITS1	Y_Contig15	Y	483	0.704081633
Dmau	ITS1	Y_Contig15	Y	217	0.316326531
Dmau	ITS1	Y_Contig15	Y	45	0.065597668
Dmau	ITS1	Y_Contig15	Y	686	1
Dmau	ITS1	Y_Contig15	Y	687	1.001457726
Dmau	ITS1	Y_Contig15	Y	687	1.001457726
Dmau	ITS1	Y_Contig15	Y	483	0.704081633
Dmau	ITS1	Y_Contig15	Y	205	0.298833819
Dmau	ITS1	Y_Contig15	Y	185	0.2696793
Dmau	ITS1	Y_Contig15	Y	45	0.065597668
Dmau	ITS1	Y_Contig15	Y	687	1.001457726
Dmau	ITS1	Y_Contig21	Y	483	0.704081633
Dmau	ITS1	Y_Contig21	Y	217	0.316326531
Dmau	ITS1	Y_Contig21	Y	184	0.268221574
Dmau	ITS1	Y_Contig21	Y	45	0.065597668
Dmau	ITS1	Y_Contig21	Y	692	1.008746356
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	692	1.008746356
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	686	1
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	687	1.001457726
Dmau	ITS1	Y_Contig23	Y	442	0.644314869
Dmau	ITS1	Y_Contig27	Y	687	1.001457726
Dmau	ITS1	Y_Contig27	Y	687	1.001457726
Dmau	ITS1	Y_Contig27	Y	687	1.001457726
Dmau	ITS1	Y_Contig27	Y	687	1.001457726
Dmau	ITS1	Y_Contig27	Y	687	1.001457726
Dmau	ITS1	Y_Contig27	Y	687	1.001457726
Dmau	ITS1	Y_Contig29	Y	687	1.001457726
Dmau	ITS1	Y_Contig29	Y	45	0.065597668
Dmau	ITS1	Y_Contig29	Y	185	0.2696793
Dmau	ITS1	Y_Contig29	Y	216	0.314868805
Dmau	ITS1	Y_Contig29	Y	483	0.704081633
Dmau	ITS1	Y_Contig42	Y	687	1.001457726
Dmau	ITS1	Y_Contig42	Y	687	1.001457726
Dmau	ITS1	Y_Contig42	Y	687	1.001457726
Dmau	ITS1	Y_Contig50	Y	687	1.001457726
Dmau	ITS1	Y_Contig50	Y	687	1.001457726
Dmau	ITS1	Y_Contig71	Y	687	1.001457726
Dmau	ITS1	Y_Contig71	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig73	Y	687	1.001457726
Dmau	ITS1	Y_Contig80	Y	687	1.001457726
Dmau	ITS1	Y_Contig80	Y	685	0.998542274
Dmau	ITS1	Y_Contig80	Y	687	1.001457726
Dmau	ITS1	Y_Contig93	Y	692	1.008746356
Dmau	ITS1	Y_Contig93	Y	687	1.001457726
Dmau	ITS1	Y_Contig93	Y	687	1.001457726
Dmau	ITS1	Y_Contig93	Y	692	1.008746356
Dmau	ITS1	Y_Contig93	Y	185	0.2696793
Dmau	ITS1	Y_Contig93	Y	45	0.065597668
Dmau	ITS1	Y_Contig95	Y	687	1.001457726
Dmau	ITS1	Y_Contig95	Y	687	1.001457726
Dmau	ITS1	Y_Contig95	Y	687	1.001457726
Dmau	ITS1	Y_scaffold2	Y	687	1.001457726
Dmau	ITS1	Y_scaffold2	Y	690	1.005830904
Dmau	ITS1	Y_scaffold2	Y	687	1.001457726
Dmau	ITS1	Y_scaffold2	Y	687	1.001457726
Dmau	ITS1	Y_scaffold2	Y	687	1.001457726
Dmau	ITS1	Y_scaffold2	Y	687	1.001457726
Dmau	ITS1	Y_scaffold2	Y	678	0.988338192
Dmau	ITS1	Y_scaffold3	Y	283	0.411935953
Dmau	ITS1	Y_scaffold3	Y	139	0.201741655
Dmau	ITS1	Y_scaffold3	Y	63	0.091436865
Dmau	ITS1	Y_scaffold3	Y	198	0.287373004
Dmau	ITS1	Y_scaffold3	Y	139	0.201741655
Dmau	ITS1	Y_scaffold4	Y	687	1.001457726
Dmau	ITS1	Y_scaffold4	Y	45	0.065597668
Dmau	ITS1	Y_scaffold4	Y	185	0.2696793
Dmau	ITS1	Y_scaffold4	Y	669	0.975218659
Dmau	ITS1	Y_scaffold4	Y	679	0.989795918
Dmel	ITS1	Contig111	U	725	0.99862259
Dmel	ITS1	Contig111	U	727	1.00137741
Dmel	ITS1	Contig111	U	727	1.00137741
Dmel	ITS1	Contig112	U	727	1.00137741
Dmel	ITS1	Contig112	U	727	1.00137741
Dmel	ITS1	Contig112	U	727	1.00137741
Dmel	ITS1	Contig112	U	727	1.00137741
Dmel	ITS1	Contig114	U	727	1.00137741
Dmel	ITS1	Contig114	U	727	1.00137741
Dmel	ITS1	Contig114	U	727	1.00137741
Dmel	ITS1	Contig114	U	727	1.00137741
Dmel	ITS1	Contig114	U	727	1.00137741
Dmel	ITS1	Contig117	U	727	1.00137741
Dmel	ITS1	Contig117	U	727	1.00137741
Dmel	ITS1	Contig121	U	727	1.00137741
Dmel	ITS1	Contig121	U	727	1.00137741
Dmel	ITS1	Contig123	U	727	1.00137741
Dmel	ITS1	Contig123	U	727	1.00137741
Dmel	ITS1	Contig128	U	727	1.00137741
Dmel	ITS1	Contig128	U	727	1.00137741
Dmel	ITS1	Contig135	X	723	0.995867769
Dmel	ITS1	Contig135	X	721	0.993112948
Dmel	ITS1	Contig135	X	667	0.918732782
Dmel	ITS1	Contig135	X	190	0.261707989
Dmel	ITS1	Contig135	X	536	0.738292011
Dmel	ITS1	Contig135	X	194	0.281567489
Dmel	ITS1	Contig147	U	632	0.870523416
Dmel	ITS1	Contig147	U	727	1.00137741
Dmel	ITS1	Contig147	U	735	1.012396694
Dmel	ITS1	Contig147	U	727	1.00137741
Dmel	ITS1	Contig147	U	727	1.00137741
Dmel	ITS1	Contig147	U	727	1.00137741
Dmel	ITS1	Contig149	U	727	1.00137741
Dmel	ITS1	Contig149	U	727	1.00137741
Dmel	ITS1	Contig149	U	727	1.00137741
Dmel	ITS1	Contig149	U	727	1.00137741
Dmel	ITS1	Contig149	U	727	1.00137741
Dmel	ITS1	Contig149	U	727	1.00137741
Dmel	ITS1	Contig150	U	726	1
Dmel	ITS1	Contig150	U	727	1.00137741
Dmel	ITS1	Contig150	U	728	1.002754821
Dmel	ITS1	Contig150	U	727	1.00137741
Dmel	ITS1	Contig150	U	727	1.00137741
Dmel	ITS1	Contig150	U	727	1.00137741
Dmel	ITS1	Contig150	U	727	1.00137741
Dmel	ITS1	Contig151	U	727	1.00137741
Dmel	ITS1	Contig151	U	727	1.00137741
Dmel	ITS1	Contig151	U	668	0.920110193
Dmel	ITS1	Contig157	U	690	0.950413223
Dmel	ITS1	Contig157	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	456	0.628099174
Dmel	ITS1	Contig36	U	729	1.004132231
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig36	U	727	1.00137741
Dmel	ITS1	Contig37	U	727	1.00137741
Dmel	ITS1	Contig37	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	322	0.443526171
Dmel	ITS1	Contig38	U	726	1
Dmel	ITS1	Contig38	U	726	1
Dmel	ITS1	Contig38	U	292	0.402203857
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	726	1
Dmel	ITS1	Contig38	U	728	1.002754821
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	727	1.00137741
Dmel	ITS1	Contig38	U	354	0.487603306
